assignment_ID,company_ID1,topic_assignment,deadline_assignment,interval_assignment,status_assignment,is_default_assignment,is_reoccurring_assignment,assignment_completed_at
A_7c7318a8074e,C_114112f6dd0e,Deutschkurse,2026-11-30 00:00:00,null,ACTIVE,false,false,null
A_f6634986e82d,C_114112f6dd0e,Pflichtkurse Pflegehilfskräfte,2026-11-30 00:00:00,null,ACTIVE,false,false,null
A_cad30be8e62f,C_76b120f0317e,Pflichtschulungen,null,12M,DRAFT,false,true,null
A_3df3a91423bb,C_ee497ffbb6f4,Pflichtschulungen,null,null,DRAFT,false,false,null
A_43158855011e,C_3c974d765357,Pflichtfortbildungen - Ärztliches Personal,null,null,DRAFT,false,false,null
A_c8b9b021279c,C_3c974d765357,Unterweisung,2026-12-31 00:00:00,12M,ACTIVE,false,true,null
A_84689cb5ca4c,C_eb180882944c,NURSE,null,null,DRAFT,false,false,null
A_04f43b8ceddd,C_eb180882944c,DOMESTIC_SPECIALIST,null,null,DRAFT,false,false,null
A_577b93e1d254,C_eb180882944c,CARE_ASSISTANT_NURSE,null,null,DRAFT,false,false,null
A_23afd7b5b0ca,C_eb180882944c,SUPPLEMENTARY_HELP,null,null,DRAFT,false,false,null
A_c7c00a7bdb62,C_eb180882944c,NURSING_ASSISTANCE,null,null,DRAFT,false,false,null
A_104debcc0941,C_eb180882944c,NOT_RELEVANT,null,null,DRAFT,false,false,null
A_67d1ef625dee,C_09bbcacd93f2,Pflichtfortbildugen - Pflegefachpersonal,null,null,DRAFT,false,false,null
A_67a1b77a6673,C_09bbcacd93f2,Pflichtfortbildugen - Pflegehilfspersonal,null,null,DRAFT,false,false,null
A_d62815eb5ba2,C_09bbcacd93f2,Pflichtfortbildugen - Hauswirtschaftspersonal,2026-05-10 00:00:00,null,ACTIVE,false,false,null
A_654c3b9bf1d7,C_0a331314796b,test,2026-12-31 00:00:00,null,ACTIVE,false,false,null
A_397110d4115a,C_0a331314796b,test123231,2026-05-05 00:00:00,6M,ACTIVE,false,true,null
A_0b0726fc741e,C_8de6a2f81ec0,Onboarding,2026-05-13 00:00:00,null,ACTIVE,false,false,null
A_9b34745d5454,C_ca3f83668896,Pflichtfortbildung AKI,2026-11-15 00:00:00,12M,ACTIVE,false,true,null
A_c43d21341cba,C_e268b2c34ab0,Wissenswertes,null,null,DRAFT,false,false,null
A_7ebe5c37eaf9,C_e268b2c34ab0,Wissenswertes ,2026-10-31 00:00:00,null,ACTIVE,false,false,null
A_6e843ff48c6d,C_acb4a4801c63,Pflichtfortbildugen - Pflegefachpersonal,null,null,DRAFT,false,false,null
A_16560416925b,C_acb4a4801c63,Fachfortbildungen - Pflegefachpersonal,null,null,DRAFT,false,false,null
A_37cd47a612f3,C_acb4a4801c63,Pflichtfortbildugen - Pflegehilfspersonal,null,null,DRAFT,false,false,null
A_b46c4f586469,C_acb4a4801c63,Fachfortbildungen - Pflegehilfspersonal,null,null,DRAFT,false,false,null
A_f0423ea9d8ea,C_acb4a4801c63,Pflichtfortbildugen - Betreuungskräfte,null,null,DRAFT,false,false,null
A_05296c70333f,C_acb4a4801c63,Fachfortbildungen - Betreuungskräfte,null,null,DRAFT,false,false,null
A_a2d5b776a933,C_4a1ac8b0a1b1,Beschwerdemanagement Konzept,null,null,DRAFT,false,false,null
A_19ceab825759,C_6ad9f6324269,Brandschutz,2026-09-30 00:00:00,null,ACTIVE,false,false,null
A_3e664f3b0b7e,C_0a331314796b,tptptptptptptp,2026-05-15 00:00:00,24M,ACTIVE,false,true,null
A_b6ef42605790,C_2f858ff5d325,NURSE,null,null,DRAFT,false,false,null
A_db5d24ff5e04,C_2f858ff5d325,DOMESTIC_SPECIALIST,null,null,DRAFT,false,false,null
A_ae8577a1535b,C_2f858ff5d325,CARE_ASSISTANT_NURSE,null,null,DRAFT,false,false,null
A_eaa1f86e4c33,C_2f858ff5d325,SUPPLEMENTARY_HELP,null,null,DRAFT,false,false,null
A_980ec15fc358,C_2f858ff5d325,NURSING_ASSISTANCE,null,null,DRAFT,false,false,null
A_efb19bfaeb47,C_2f858ff5d325,NOT_RELEVANT,null,null,DRAFT,false,false,null
A_5d3ab18fbcbc,C_21734d40d7da,Pflicht,2026-05-17 00:00:00,null,ACTIVE,false,false,null
A_90829a3502f8,C_21734d40d7da,pflicht,2026-05-31 00:00:00,null,ACTIVE,false,false,null
A_1d6ccfb7e2e4,C_21734d40d7da,pflicht,2026-05-31 00:00:00,null,ACTIVE,false,false,null
A_e6eb812e6202,C_21734d40d7da,pflicht,2026-07-12 00:00:00,12M,ACTIVE,false,true,null
A_51fe7e033b3f,C_21734d40d7da,pflicht,2026-05-31 00:00:00,null,ACTIVE,false,false,null
A_ed5cc2ff3c03,C_6a5b149856b0,Pflichtschulung Hauswirtschaft 2026,2026-11-30 00:00:00,null,ACTIVE,false,false,null
A_8ddb6b05c94b,C_db485fc29389,Behandlungspflege,2027-12-31 00:00:00,24M,ACTIVE,false,true,null
A_4dcaf8c5b856,C_db485fc29389,Außerklinische Intensivpflege,2027-12-31 00:00:00,24M,ACTIVE,false,true,null
A_c24806faf4c8,C_db485fc29389,Hygiene,2027-12-31 00:00:00,24M,ACTIVE,false,true,null
A_981be60a1dc0,C_9d73330ca832,Pflichtfortbildugen - Pflegefachpersonal,null,null,DRAFT,false,false,null
A_01865a556b9d,C_9d73330ca832,Fachfortbildungen - Pflegefachpersonal,null,null,DRAFT,false,false,null
A_877b034341a2,C_9d73330ca832,Fachfortbildungen - Pflegehilfspersonal,null,null,DRAFT,false,false,null
A_5d07e4792d18,C_9d73330ca832,Pflichtfortbildugen - Pflegehilfspersonal,null,null,DRAFT,false,false,null
A_621ea8719d78,C_9d73330ca832,Pflichtfortbildugen - Hauswirtschaftspersonal,null,null,DRAFT,false,false,null
A_f0253b266fe5,C_9d73330ca832,Fachfortbildungen - Hauswirtschaftspersonal,null,null,DRAFT,false,false,null
A_e40c0726baaf,C_9d73330ca832,Pflichtschulung Erste Hilfe,2026-05-16 00:00:00,null,ACTIVE,false,false,null
A_c0a2ac8ea107,C_0a331314796b,test Pflichtfortbildung,2026-08-31 00:00:00,null,ACTIVE,false,false,null
A_59d9600a8fbc,C_6e562c41d91c,NURSING_ASSISTANCE,null,null,DRAFT,false,false,null
A_bf86169bf9e1,C_6e562c41d91c,SUPPLEMENTARY_HELP,null,null,DRAFT,false,false,null
A_3ac0b3c6dc9a,C_6e562c41d91c,CARE_ASSISTANT_NURSE,null,null,DRAFT,false,false,null
A_68bd14c2455f,C_6e562c41d91c,DOMESTIC_SPECIALIST,null,null,DRAFT,false,false,null
A_89298c17697c,C_6e562c41d91c,NURSE,null,null,DRAFT,false,false,null
A_8d3b97bb73b2,C_76b120f0317e,Pflichtfortbildung,2026-06-08 00:00:00,12M,ACTIVE,false,true,null
A_1822c078f2cd,C_76b120f0317e,Pflichtfortbildung,2026-06-08 00:00:00,12M,ACTIVE,false,true,null
A_ab8a1177ac0a,C_da71e2b88763,Pflegepraxis/Prophylaxen,2026-11-30 00:00:00,null,ACTIVE,false,false,null
A_889c3e60d0d7,C_9d73330ca832,"Medikamentengabe, Kompressionsstrümpfe, Insulininjektion, ",2026-05-28 00:00:00,6M,ACTIVE,false,true,null
A_8babab09980a,C_9d73330ca832,"Medigabe, Kompressionsstrümpfe, Schmerzpflaster",2026-05-22 00:00:00,null,ACTIVE,false,false,null
A_7a6c92cd0cc0,C_9d73330ca832,"Kompressionsstrümpfe, Medigabe, Schmerzpflaster",null,null,DRAFT,false,false,null
A_ed4b7322b213,C_9d73330ca832,"Demenz, chronische Wunden",2026-05-22 00:00:00,null,ACTIVE,false,false,null
A_fcdd46bc40ec,C_6e562c41d91c,NOT_RELEVANT,2026-09-30 21:59:59,null,ACTIVE,false,false,null
A_3b25b5b7895b,C_6ace543b5f9e,NURSING_ASSISTANCE,null,null,DRAFT,false,false,null
A_2fe17a19297e,C_6ace543b5f9e,CARE_ASSISTANT_NURSE,null,null,DRAFT,false,false,null
A_980f4493f8a6,C_199ad359152d,NOT_RELEVANT,null,null,DRAFT,false,false,null
A_e4d4b71b6083,C_199ad359152d,NURSING_ASSISTANCE,null,null,DRAFT,false,false,null
A_a4e18f7dde4b,C_199ad359152d,SUPPLEMENTARY_HELP,null,null,DRAFT,false,false,null
A_fdf8c10b3759,C_199ad359152d,CARE_ASSISTANT_NURSE,null,null,DRAFT,false,false,null
A_16eb6ced44f9,C_199ad359152d,DOMESTIC_SPECIALIST,null,null,DRAFT,false,false,null
A_2878be31f062,C_887586981578,Fachfortbildungen - Medizinische Fachangestellte,null,null,DRAFT,false,false,null
A_50b01d413256,C_887586981578,Pflichtfortbildungen - Medizinische Fachangestellte,null,null,DRAFT,false,false,null
A_99121d7eea70,C_887586981578,Pflichtfortbildungen - Ärztliches Personal,null,null,DRAFT,false,false,null
A_9b216d110fd0,C_9d73330ca832,Diabetes ,2026-07-31 00:00:00,6M,ACTIVE,false,true,null
A_ffbe7d67426d,C_9eaa03b8ffe0,Fachfortbildungen - Hauswirtschaftspersonal,null,null,DRAFT,false,false,null
A_bbfa4441caa0,C_9eaa03b8ffe0,Pflichtfortbildugen - Hauswirtschaftspersonal,null,null,DRAFT,false,false,null
A_75003247d16f,C_9eaa03b8ffe0,Pflichtfortbildugen - Pflegehilfspersonal,null,null,DRAFT,false,false,null
A_6856e415452e,C_9eaa03b8ffe0,Fachfortbildungen - Pflegehilfspersonal,null,null,DRAFT,false,false,null
A_e5fe7e7300f9,C_9eaa03b8ffe0,Fachfortbildungen - Pflegefachpersonal,null,null,DRAFT,false,false,null
A_1dac5f7eb279,C_9eaa03b8ffe0,Pflichtfortbildugen - Pflegefachpersonal,null,null,DRAFT,false,false,null
A_b0f4063e3545,C_83cfe8e40e85,DNQP Förderung der Hautintegrität in der Pflege,2026-09-15 00:00:00,null,ACTIVE,false,false,null
A_2bb91e33dea6,C_83cfe8e40e85,Sterbebegleitung,2026-12-15 00:00:00,null,ACTIVE,false,false,null
A_2d8500937aa5,C_83cfe8e40e85,Diabetes Mellitus,2026-11-15 00:00:00,null,ACTIVE,false,false,null
A_2fc0636f810b,C_83cfe8e40e85,DNQP Beziehungsgestaltung im Umgang mit demenziell erkrankten Menschen,2026-10-15 00:00:00,null,ACTIVE,false,false,null
A_cce75c547564,C_83cfe8e40e85,DNQP Sicherstellung und Förderung der oralen Ernährung,2026-09-15 00:00:00,null,ACTIVE,false,false,null
A_f23c680655c7,C_83188b96eba5,Pflichtschulungen,null,null,DRAFT,false,false,null
A_de726f96a115,C_83188b96eba5,Fachfortbildungen - Hauswirtschaftspersonal,null,null,DRAFT,false,false,null
A_20f1322e993c,C_83188b96eba5,Fachfortbildungen - Pflegehilfspersonal,null,null,DRAFT,false,false,null
A_e349e492dc29,C_83188b96eba5,Fachfortbildungen - Pflegefachpersonal,2026-09-30 00:00:00,null,ACTIVE,false,false,null
A_889c07b3d11f,C_83188b96eba5,Pflichtfortbildugen - Pflegefachpersonal,2026-09-30 00:00:00,null,ACTIVE,false,false,null
A_8f040755ab44,C_0a331314796b,test,2026-05-28 00:00:00,null,ACTIVE,false,false,null
A_8045c1eb9c3c,C_9d73330ca832,Pflichtschulungen (Fachpersonal),2026-09-30 00:00:00,6M,ACTIVE,false,true,null
A_a0d536bceb9b,C_9d73330ca832,Pflichtschulungen (Pflegeassistenten),2026-09-30 00:00:00,6M,ACTIVE,false,true,null
A_b9042913b51d,C_0a331314796b,Leichte Sprache,2024-12-31 00:00:00,12M,ARCHIVED,false,true,null
A_b9042913b51d,C_0a331314796b,Leichte Sprache,2024-12-31 00:00:00,12M,ACTIVE,false,true,null
A_ba73eb02e59b,C_0a331314796b,Test Andre,2024-12-27 00:00:00,null,ARCHIVED,false,false,null
A_ba73eb02e59b,C_0a331314796b,Test Andre,2024-12-27 00:00:00,null,ACTIVE,false,false,null
A_176ba5ddaa00,C_0a331314796b,Schmerzbeurteilung,2024-10-22 00:00:00,null,ARCHIVED,false,false,null
A_176ba5ddaa00,C_0a331314796b,Schmerzbeurteilung,2024-10-22 00:00:00,null,ACTIVE,false,false,null
A_8de8d4df17d2,C_0a331314796b,Test,2024-12-31 00:00:00,12M,ARCHIVED,false,true,null
A_8de8d4df17d2,C_0a331314796b,Test,2024-12-31 00:00:00,12M,ACTIVE,false,true,null
A_c6260928ec0f,C_0a331314796b,Alle Ärzte Pflichtfortbildungen,2024-12-31 00:00:00,12M,ARCHIVED,false,true,null
A_c6260928ec0f,C_0a331314796b,Alle Ärzte Pflichtfortbildungen,2024-12-31 00:00:00,12M,ACTIVE,false,true,null
A_7370fe0e05ac,C_0a331314796b,18.09.2024 CM,2024-12-31 00:00:00,null,ARCHIVED,false,false,null
A_7370fe0e05ac,C_0a331314796b,18.09.2024 CM,2024-12-31 00:00:00,null,ACTIVE,false,false,null
A_270a1af2e442,C_0a331314796b,test file ,2024-10-04 00:00:00,null,ARCHIVED,false,false,null
A_270a1af2e442,C_0a331314796b,test file ,2024-10-04 00:00:00,null,ACTIVE,false,false,null
A_c0dee01576b8,C_0a331314796b,te,2024-08-29 00:00:00,6M,ARCHIVED,false,true,null
A_c0dee01576b8,C_0a331314796b,te,2024-08-29 00:00:00,6M,ACTIVE,false,true,null
A_938410c44da7,C_0a331314796b,test feedback,2024-10-04 00:00:00,null,ARCHIVED,false,false,null
A_938410c44da7,C_0a331314796b,test feedback,2024-10-04 00:00:00,null,ACTIVE,false,false,null
A_4d19f8e9d644,C_0a331314796b,xyz,2025-01-24 00:00:00,null,ARCHIVED,false,false,null
A_4d19f8e9d644,C_0a331314796b,xyz,2025-01-24 00:00:00,null,ACTIVE,false,false,null
A_a6715e4cd422,C_0a331314796b,Pflichtfortbildungen ambulant,2024-12-31 00:00:00,12M,ARCHIVED,false,true,null
A_a6715e4cd422,C_0a331314796b,Pflichtfortbildungen ambulant,2024-12-31 00:00:00,12M,ACTIVE,false,true,null
A_676d5641c80f,C_0a331314796b,Attachment Test,2024-09-30 00:00:00,null,ARCHIVED,false,false,null
A_676d5641c80f,C_0a331314796b,Attachment Test,2024-09-30 00:00:00,null,ACTIVE,false,false,null
A_aad3921632b5,C_0a331314796b,Test Bärcare,2024-12-31 00:00:00,12M,ARCHIVED,false,true,null
A_aad3921632b5,C_0a331314796b,Test Bärcare,2024-12-31 00:00:00,12M,ACTIVE,false,true,null
A_b735c120c53a,C_0a331314796b,Expertenstandards,2023-09-15 02:00:00,6M,ARCHIVED,false,true,null
A_b735c120c53a,C_0a331314796b,Expertenstandards,2023-09-15 02:00:00,6M,ACTIVE,false,true,null
A_f3a08fd378f3,C_0a331314796b,Pflichtfortbildungen,2023-06-28 00:00:00,null,ARCHIVED,false,false,null
A_f3a08fd378f3,C_0a331314796b,Pflichtfortbildungen,2023-06-28 00:00:00,null,ACTIVE,false,false,null
A_f78ba99eca5c,C_723929274eed,Fachfortbildungen - Betreuungskräfte,null,null,DRAFT,false,false,null
A_57db64a43c87,C_723929274eed,Pflichtfortbildugen - Betreuungskräfte,null,null,DRAFT,false,false,null
A_9cef9ddcdab5,C_723929274eed,Fachfortbildungen - Pflegehilfspersonal,null,null,DRAFT,false,false,null
A_2611debc779f,C_723929274eed,Pflichtfortbildugen - Pflegehilfspersonal,null,null,DRAFT,false,false,null
A_1ad5b0eb322b,C_723929274eed,Fachfortbildungen - Pflegefachpersonal,null,null,DRAFT,false,false,null
A_0e0883e8f686,C_723929274eed,Pflichtfortbildugen - Pflegefachpersonal,null,null,DRAFT,false,false,null
A_facef72694b7,C_0a331314796b,test Mathias,2026-12-31 00:00:00,null,ACTIVE,false,false,null
A_dabf974d5ced,C_0a331314796b,Kontiförderung Test,2026-06-30 00:00:00,null,ACTIVE,false,false,null
A_a98a0b3b7ec2,C_c399da126eb1,Expertenstandard Schmerz,2026-07-31 00:00:00,null,ACTIVE,false,false,null
A_fa75556e3bd1,C_c399da126eb1,Expertenstandard Demenz,2026-06-30 00:00:00,null,ACTIVE,false,false,null
A_ac992be8adb1,C_9e880dcac359,Fachfortbildungen - Betreuungskräfte,null,null,DRAFT,false,false,null
A_5b0064d420e7,C_9e880dcac359,Pflichtfortbildugen - Betreuungskräfte,null,null,DRAFT,false,false,null
A_8d27dfcd81f7,C_9e880dcac359,Fachfortbildungen - Pflegehilfspersonal,null,null,DRAFT,false,false,null
A_400c273a629f,C_9e880dcac359,Pflichtfortbildugen - Pflegehilfspersonal,null,null,DRAFT,false,false,null
A_1f21f502863f,C_9e880dcac359,Fachfortbildungen - Pflegefachpersonal,2026-06-09 00:00:00,null,ACTIVE,false,false,null
A_df2caecee1fa,C_9e880dcac359,Pflichtfortbildugen - Pflegefachpersonal,null,null,DRAFT,false,false,null
A_720181b2bf66,C_8de6a2f81ec0,Expertenstandards 2026,2026-07-12 00:00:00,12M,ACTIVE,false,true,null
A_cf0e3f460853,C_9d73330ca832,Blutdruck,2026-11-30 00:00:00,6M,ACTIVE,false,true,null
A_90e1a95ba464,C_f0f4a08afe1e,Leitungen Pflichtschulungen,2026-11-30 00:00:00,null,ACTIVE,false,false,null
A_17642fcc17d5,C_f0f4a08afe1e,Reinigung Pflichtschulungen,2026-11-30 00:00:00,null,ACTIVE,false,false,null
A_6db5cf28b90a,C_f0f4a08afe1e,Verwaltung Pflichtschulung,2026-11-30 00:00:00,null,ACTIVE,false,false,null
A_6b5535b69e96,C_f0f4a08afe1e,Beschäftigung Pflichtschulungen,2026-11-30 00:00:00,null,ACTIVE,false,false,null
A_c0d3656c92c2,C_f0f4a08afe1e,Pflege Pflichtschulungen,2026-11-30 00:00:00,null,ACTIVE,false,false,null
A_83af5308358e,C_f0f4a08afe1e,WBH Pflichtschulungen,2026-11-30 00:00:00,null,ACTIVE,false,false,null
A_37207ea0bb0b,C_f0f4a08afe1e,Küche Pflichtschulungen,2026-11-30 00:00:00,null,ACTIVE,false,false,null
A_98fb52a8c505,C_7ce6d7defeee,NOT_RELEVANT,null,null,DRAFT,false,false,null
A_e228b90cbb1f,C_7ce6d7defeee,SUPPLEMENTARY_HELP,null,null,DRAFT,false,false,null
A_db3d2b2a2c17,C_7ce6d7defeee,CARE_ASSISTANT_NURSE,null,null,DRAFT,false,false,null
A_6c775ddfb051,C_7ce6d7defeee,DOMESTIC_SPECIALIST,null,null,DRAFT,false,false,null
A_e01069536f29,C_7ce6d7defeee,NURSE,null,null,DRAFT,false,false,null
A_9d964e812dc2,C_99d69ff75bd5,NOT_RELEVANT,null,null,DRAFT,false,false,null
A_903adf9c4d70,C_99d69ff75bd5,NURSING_ASSISTANCE,null,null,DRAFT,false,false,null
A_7b4619f7d4a2,C_99d69ff75bd5,SUPPLEMENTARY_HELP,null,null,DRAFT,false,false,null
A_2185c0a51ddc,C_99d69ff75bd5,CARE_ASSISTANT_NURSE,null,null,DRAFT,false,false,null
A_e361bb9fb081,C_99d69ff75bd5,DOMESTIC_SPECIALIST,null,null,DRAFT,false,false,null
A_0b1b7203442f,C_485c80826dc0,Pflichtfortbildugen - Hauswirtschaftspersonal,null,null,DRAFT,false,false,null
A_009c229e7555,C_485c80826dc0,Pflichtfortbildugen - Pflegefachpersonal,null,null,DRAFT,false,false,null
A_a74a4503a9d9,C_f0f4a08afe1e,Beschäftigungstherape Pflichtschulungen,2025-12-31 00:00:00,12M,ARCHIVED,false,true,null
A_a74a4503a9d9,C_f0f4a08afe1e,Beschäftigungstherape Pflichtschulungen,2025-12-31 00:00:00,12M,ACTIVE,false,true,null
A_8c21398d029c,C_f0f4a08afe1e,Reinigung,2025-12-31 00:00:00,12M,ARCHIVED,false,true,null
A_8c21398d029c,C_f0f4a08afe1e,Reinigung,2025-12-31 00:00:00,12M,ACTIVE,false,true,null
A_f605cc4881b7,C_f0f4a08afe1e,Pflichtfortbildungen Küche,2025-11-30 00:00:00,12M,ARCHIVED,false,true,null
A_f605cc4881b7,C_f0f4a08afe1e,Pflichtfortbildungen Küche,2025-11-30 00:00:00,12M,ACTIVE,false,true,null
A_1ffb1195619f,C_f0f4a08afe1e,Pflichtfortbildungen Pflegefachkraft,2025-11-30 00:00:00,12M,ARCHIVED,false,true,null
A_1ffb1195619f,C_f0f4a08afe1e,Pflichtfortbildungen Pflegefachkraft,2025-11-30 00:00:00,12M,ACTIVE,false,true,null
A_096770366ce6,C_f0f4a08afe1e,Pflichtfortbildungen Wohnbereichshilfe,2025-11-30 00:00:00,12M,ARCHIVED,false,true,null
A_096770366ce6,C_f0f4a08afe1e,Pflichtfortbildungen Wohnbereichshilfe,2025-11-30 00:00:00,12M,ACTIVE,false,true,null
A_7bd497d0514a,C_8de6a2f81ec0,Pro on the Go,2024-10-17 00:00:00,null,ACTIVE,false,false,null
A_7bd497d0514a,C_8de6a2f81ec0,Pro on the Go,2024-10-17 00:00:00,null,ACTIVE,false,false,null
A_f155064719b5,C_713ed33429aa,LKS,2026-06-16 00:00:00,null,ACTIVE,false,false,null
A_cc3da147ddd2,C_713ed33429aa,Fachfortbildungen - Hauswirtschaftspersonal,null,null,DRAFT,false,false,null
A_80f3ef357111,C_713ed33429aa,Pflichtfortbildugen - Hauswirtschaftspersonal,null,null,DRAFT,false,false,null
A_94898068fdec,C_713ed33429aa,Pflichtfortbildugen - Pflegehilfspersonal,null,null,DRAFT,false,false,null
A_772241711157,C_713ed33429aa,Fachfortbildungen - Pflegehilfspersonal,null,null,DRAFT,false,false,null
A_d069fa5b02a2,C_713ed33429aa,Fachfortbildungen - Pflegefachpersonal,2026-06-20 00:00:00,null,ACTIVE,false,false,null
A_fee6dce2a9f3,C_713ed33429aa,Pflichtfortbildugen - Pflegefachpersonal,null,null,DRAFT,false,false,null
A_b1f49ea09883,C_cf4202e08da5,NOT_RELEVANT,null,null,DRAFT,false,false,null
A_6e2a527a9f37,C_cf4202e08da5,NURSING_ASSISTANCE,null,null,DRAFT,false,false,null
A_2352db9e2a26,C_cf4202e08da5,SUPPLEMENTARY_HELP,null,null,DRAFT,false,false,null
A_045c24748be8,C_cf4202e08da5,CARE_ASSISTANT_NURSE,null,null,DRAFT,false,false,null
A_99b78eff2ee2,C_cf4202e08da5,DOMESTIC_SPECIALIST,null,null,DRAFT,false,false,null
A_35fc3f7456e2,C_cf4202e08da5,NURSE,null,null,DRAFT,false,false,null
A_7aeaa28d87c7,C_a537a639af02,Expertenstandard Demenz - Kopie,null,12M,DRAFT,false,true,null
A_461af68989c7,C_a537a639af02,Expertenstandard Demenz,2026-06-30 00:00:00,null,ACTIVE,false,false,null
A_3d3306fb0c51,C_44c839f91aa9,Fachfortbildungen - Betreuungskräfte,null,null,DRAFT,false,false,null
A_01b73cde1e0c,C_44c839f91aa9,Pflichtfortbildugen - Betreuungskräfte,null,null,DRAFT,false,false,null
A_4a44e70dc951,C_44c839f91aa9,Pflichtfortbildugen - Pflegehilfspersonal,null,null,DRAFT,false,false,null
A_9db79632f3a7,C_44c839f91aa9,Fachfortbildungen - Pflegefachpersonal,null,null,DRAFT,false,false,null
A_079095e8fc6b,C_44c839f91aa9,Pflichtfortbildugen - Pflegefachpersonal,null,null,DRAFT,false,false,null
A_78df0f7e5466,C_6ecab3a3b120,Fachfortbildungen - Betreuungskräfte,null,null,DRAFT,false,false,null
A_ea0faafb7941,C_6ecab3a3b120,Pflichtfortbildugen - Betreuungskräfte,null,null,DRAFT,false,false,null
A_790723d2cc39,C_6ecab3a3b120,Pflichtfortbildugen - Pflegehilfspersonal,null,null,DRAFT,false,false,null
A_b2fa6fc5a21c,C_0a331314796b,test test test,2026-06-30 00:00:00,null,ARCHIVED,false,false,null
A_cf6ccd3fae3b,C_0a331314796b,Test-ANT-1313 - Kopie,null,6M,DRAFT,false,true,null
A_1079be6cca41,C_acb4a4801c63,Leitung,null,null,DRAFT,false,false,null
A_8add4748fa5d,C_acb4a4801c63,Gesamte Praxis,2026-09-30 00:00:00,null,DRAFT,false,false,null
A_fd5d48ec5c93,C_f47f26b6debc,NOT_RELEVANT,2027-01-31 22:59:59,null,ACTIVE,false,false,null
A_fd5d48ec5c93,C_f47f26b6debc,NOT_RELEVANT,null,null,DRAFT,false,false,null
A_1a4260f5bdee,C_4a1ac8b0a1b1,Pflichtfortbildung Lebensmittelhygiene,2026-05-31 00:00:00,12M,ACTIVE,false,true,null
A_0ed3cbd11c06,C_4a1ac8b0a1b1,Pflichtschulung Lebensmittelhygiene HW,2026-04-30 00:00:00,12M,ARCHIVED,false,true,null
A_0ed3cbd11c06,C_4a1ac8b0a1b1,Pflichtschulung Lebensmittelhygiene HW,2026-04-30 00:00:00,12M,ACTIVE,false,true,null
A_ef280a68e725,C_6a5b149856b0,Pflichtschulungen 2025,2025-12-31 00:00:00,null,ARCHIVED,false,false,null
A_ef280a68e725,C_6a5b149856b0,Pflichtschulungen 2025,2025-12-31 00:00:00,null,ACTIVE,false,false,null
A_3a8986e4286e,C_37b106e2eb20,Pflegedienst Hand und Fuß,2025-12-31 00:00:00,12M,ARCHIVED,false,true,null
A_3a8986e4286e,C_37b106e2eb20,Pflegedienst Hand und Fuß,2025-12-31 00:00:00,12M,ACTIVE,false,true,null
A_f86e3c84a963,C_6a5b149856b0,Freiwillige Kursangebote 2025,2025-12-31 00:00:00,null,ARCHIVED,false,false,null
A_f86e3c84a963,C_6a5b149856b0,Freiwillige Kursangebote 2025,2025-12-31 00:00:00,null,ACTIVE,false,false,null
A_7a7f8cc18f67,C_6a5b149856b0,1.Pflichtschulungen 2025 ,2025-11-30 00:00:00,null,ARCHIVED,false,false,null
A_7a7f8cc18f67,C_6a5b149856b0,1.Pflichtschulungen 2025 ,2025-11-30 00:00:00,null,ACTIVE,false,false,null
A_a199d1f4f191,C_37b106e2eb20,Test Arbeitsschutz,2025-12-01 00:00:00,12M,ARCHIVED,false,true,null
A_a199d1f4f191,C_37b106e2eb20,Test Arbeitsschutz,2025-12-01 00:00:00,12M,ACTIVE,false,true,null
A_b8e2fdbf6242,C_37b106e2eb20,Soziale Betreuung Pflicht ,2025-02-01 00:00:00,12M,ARCHIVED,false,true,null
A_b8e2fdbf6242,C_37b106e2eb20,Soziale Betreuung Pflicht ,2025-02-01 00:00:00,12M,ACTIVE,false,true,null
A_ab2a355efc42,C_37b106e2eb20,Hauswirtschaft ambulant,2024-12-31 00:00:00,null,ARCHIVED,false,false,null
A_ab2a355efc42,C_37b106e2eb20,Hauswirtschaft ambulant,2024-12-31 00:00:00,null,ACTIVE,false,false,null
A_55326ff6b569,C_37b106e2eb20,Pflegehelfer ambulant,2024-12-31 00:00:00,null,ARCHIVED,false,false,null
A_55326ff6b569,C_37b106e2eb20,Pflegehelfer ambulant,2024-12-31 00:00:00,null,ACTIVE,false,false,null
A_4edd5da141a8,C_37b106e2eb20,Pflegefachkräfte ambulant,2024-12-31 00:00:00,null,ARCHIVED,false,false,null
A_4edd5da141a8,C_37b106e2eb20,Pflegefachkräfte ambulant,2024-12-31 00:00:00,null,ACTIVE,false,false,null
A_df9b69e4a61c,C_4fdb7f7db38c,NOT_RELEVANT,null,null,DRAFT,false,false,null
A_9cac19221af5,C_4fdb7f7db38c,NURSING_ASSISTANCE,null,null,DRAFT,false,false,null
A_d79f43d59f85,C_4fdb7f7db38c,SUPPLEMENTARY_HELP,null,null,DRAFT,false,false,null
A_303b48ef21b1,C_4fdb7f7db38c,CARE_ASSISTANT_NURSE,null,null,DRAFT,false,false,null
A_bbab5960d41c,C_4fdb7f7db38c,DOMESTIC_SPECIALIST,null,null,DRAFT,false,false,null
A_05b8738ea044,C_4fdb7f7db38c,NURSE,2026-06-17 21:59:59,null,ACTIVE,false,false,null
